Site ID,J37/0045
Site Name,J37/0045
Site ID,SampleID,Collection Date,Measurement,Value,Units
"J37/0045","20233353","09-May 2023 15:01pm","Bicarbonate","23.000","mg/L  at 25°C"
"J37/0045","20233353","09-May 2023 15:01pm","Calcium, Dissolved","12.100","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Chloride","7.600","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Conductivity","4.0","mS/m"
"J37/0045","20233353","09-May 2023 15:01pm","Conductivity (Field)","14.14","mS/m"
"J37/0045","20233353","09-May 2023 15:01pm","Difference in Ion Balance","12.600","%"
"J37/0045","20233353","09-May 2023 15:01pm","Dissolved Oxygen","5.580","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Dissolved Oxygen Saturation","73.300","%"
"J37/0045","20233353","09-May 2023 15:01pm","E. coli","<1","MPN/100mL"
"J37/0045","20233353","09-May 2023 15:01pm","Hardness, Total","47.000","g/m3 as CaCO3"
"J37/0045","20233353","09-May 2023 15:01pm","Magnesium, Dissolved","4.100","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Nitrate Nitrogen","5.000","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Oxidation Reduction Potential","205.100","mV"
"J37/0045","20233353","09-May 2023 15:01pm","pH","7.5",""
"J37/0045","20233353","09-May 2023 15:01pm","pH (Field)","5.52",""
"J37/0045","20233353","09-May 2023 15:01pm","Potassium, Dissolved","0.960","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Silica, Reactive","18.900","mg/L  as SiO2"
"J37/0045","20233353","09-May 2023 15:01pm","Sodium, Dissolved","9.300","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Sulphate","5.300","mg/L"
"J37/0045","20233353","09-May 2023 15:01pm","Sum of anions","1.060","meq/L"
"J37/0045","20233353","09-May 2023 15:01pm","Sum of cations","1.370","meq/L"
"J37/0045","20233353","09-May 2023 15:01pm","Total Coliforms","<1.00","number/100mL"
"J37/0045","20233353","09-May 2023 15:01pm","Water Temperature (Field)","12.2","C"
"J37/0045","20231066","13-Feb 2023 12:40pm","Alkalinity, Total","35.0","g/m3 as CaCO3"
"J37/0045","20231066","13-Feb 2023 12:40pm","Bicarbonate","43.000","mg/L  at 25°C"
"J37/0045","20231066","13-Feb 2023 12:40pm","Calcium, Dissolved","11.700","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Chloride","7.200","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Conductivity","14.0","mS/m"
"J37/0045","20231066","13-Feb 2023 12:40pm","Conductivity (Field)","13.93","mS/m"
"J37/0045","20231066","13-Feb 2023 12:40pm","Difference in Ion Balance","0.170","%"
"J37/0045","20231066","13-Feb 2023 12:40pm","Dissolved Oxygen","5.830","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Dissolved Oxygen Saturation","74.100","%"
"J37/0045","20231066","13-Feb 2023 12:40pm","E. coli","<1","MPN/100mL"
"J37/0045","20231066","13-Feb 2023 12:40pm","Hardness, Total","45.000","g/m3 as CaCO3"
"J37/0045","20231066","13-Feb 2023 12:40pm","Magnesium, Dissolved","3.800","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Nitrate Nitrogen","4.600","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Oxidation Reduction Potential","138.900","mV"
"J37/0045","20231066","13-Feb 2023 12:40pm","pH","6.7",""
"J37/0045","20231066","13-Feb 2023 12:40pm","pH (Field)","5.35",""
"J37/0045","20231066","13-Feb 2023 12:40pm","Potassium, Dissolved","1.000","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Silica, Reactive","19.800","mg/L  as SiO2"
"J37/0045","20231066","13-Feb 2023 12:40pm","Sodium, Dissolved","9.200","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Sulphate","4.400","mg/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Sum of anions","1.320","meq/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Sum of cations","1.320","meq/L"
"J37/0045","20231066","13-Feb 2023 12:40pm","Total Coliforms","5.00","number/100mL"
"J37/0045","20231066","13-Feb 2023 12:40pm","Water Temperature (Field)","11.9","C"
"J37/0045","20226251","02-Nov 2022 10:07am","Alkalinity, Total","34.0","g/m3 as CaCO3"
"J37/0045","20226251","02-Nov 2022 10:07am","Ammoniacal Nitrogen","<0.100","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Arsenic, Dissolved","<0.0010","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Bicarbonate","41.000","mg/L  at 25°C"
"J37/0045","20226251","02-Nov 2022 10:07am","Calcium, Dissolved","11.500","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Chloride","7.600","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Conductivity","14.6","mS/m"
"J37/0045","20226251","02-Nov 2022 10:07am","Conductivity (Field)","14.47","mS/m"
"J37/0045","20226251","02-Nov 2022 10:07am","Difference in Ion Balance","0.530","%"
"J37/0045","20226251","02-Nov 2022 10:07am","Dissolved Oxygen","5.800","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Dissolved Oxygen Saturation","75.800","%"
"J37/0045","20226251","02-Nov 2022 10:07am","Dissolved Reactive Phosphorus","0.0092","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","E. coli","3","MPN/100mL"
"J37/0045","20226251","02-Nov 2022 10:07am","Hardness, Total","45.000","g/m3 as CaCO3"
"J37/0045","20226251","02-Nov 2022 10:07am","Iron, Dissolved","<0.020","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Magnesium, Dissolved","4.000","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Manganese, Dissolved","0.0010","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Nitrate Nitrogen","5.000","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Nitrate-N Nitrite-N","5.000","g/m3"
"J37/0045","20226251","02-Nov 2022 10:07am","Nitrite Nitrogen","<0.002","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Oxidation Reduction Potential","179.300","mV"
"J37/0045","20226251","02-Nov 2022 10:07am","pH","6.7",""
"J37/0045","20226251","02-Nov 2022 10:07am","pH (Field)","5.79",""
"J37/0045","20226251","02-Nov 2022 10:07am","Potassium, Dissolved","0.920","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Silica, Reactive","19.700","mg/L  as SiO2"
"J37/0045","20226251","02-Nov 2022 10:07am","Sodium, Dissolved","9.100","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Sulphate","4.200","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Sum of anions","1.340","meq/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Sum of cations","1.330","meq/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Total Coliforms","12.0","number/100mL"
"J37/0045","20226251","02-Nov 2022 10:07am","Total Dissolved Phosphorus","0.008","mg/L"
"J37/0045","20226251","02-Nov 2022 10:07am","Water Temperature (Field)","12.1","C"
"J37/0045","20224766","12-Aug 2022 13:20pm","Alkalinity, Total","34.0","g/m3 as CaCO3"
"J37/0045","20224766","12-Aug 2022 13:20pm","Bicarbonate","41.000","mg/L  at 25°C"
"J37/0045","20224766","12-Aug 2022 13:20pm","Calcium, Dissolved","11.700","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Chloride","7.400","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Conductivity","15.2","mS/m"
"J37/0045","20224766","12-Aug 2022 13:20pm","Conductivity (Field)","14.64","mS/m"
"J37/0045","20224766","12-Aug 2022 13:20pm","Difference in Ion Balance","0.840","%"
"J37/0045","20224766","12-Aug 2022 13:20pm","Dissolved Oxygen","6.420","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Dissolved Oxygen Saturation","81.200","%"
"J37/0045","20224766","12-Aug 2022 13:20pm","E. coli","<1","MPN/100mL"
"J37/0045","20224766","12-Aug 2022 13:20pm","Hardness, Total","45.000","g/m3 as CaCO3"
"J37/0045","20224766","12-Aug 2022 13:20pm","Magnesium, Dissolved","3.900","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Nitrate Nitrogen","4.700","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Oxidation Reduction Potential","190.500","mV"
"J37/0045","20224766","12-Aug 2022 13:20pm","pH","6.9",""
"J37/0045","20224766","12-Aug 2022 13:20pm","pH (Field)","5.88",""
"J37/0045","20224766","12-Aug 2022 13:20pm","Potassium, Dissolved","0.860","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Silica, Reactive","20.000","mg/L  as SiO2"
"J37/0045","20224766","12-Aug 2022 13:20pm","Sodium, Dissolved","9.300","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Sulphate","4.100","mg/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Sum of anions","1.310","meq/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Sum of cations","1.330","meq/L"
"J37/0045","20224766","12-Aug 2022 13:20pm","Total Coliforms","1.00","number/100mL"
"J37/0045","20224766","12-Aug 2022 13:20pm","Water Temperature (Field)","12.2","C"
"J37/0045","20223357","12-May 2022 13:02pm","Alkalinity, Total","35.0","g/m3 as CaCO3"
"J37/0045","20223357","12-May 2022 13:02pm","Bicarbonate","42.000","mg/L  at 25°C"
"J37/0045","20223357","12-May 2022 13:02pm","Calcium, Dissolved","11.100","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Chloride","7.900","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Conductivity","14.1","mS/m"
"J37/0045","20223357","12-May 2022 13:02pm","Conductivity (Field)","14.32","mS/m"
"J37/0045","20223357","12-May 2022 13:02pm","Difference in Ion Balance","3.300","%"
"J37/0045","20223357","12-May 2022 13:02pm","Dissolved Oxygen","7.950","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Dissolved Oxygen Saturation","74.400","%"
"J37/0045","20223357","12-May 2022 13:02pm","E. coli","27","MPN/100mL"
"J37/0045","20223357","12-May 2022 13:02pm","Hardness, Total","43.000","g/m3 as CaCO3"
"J37/0045","20223357","12-May 2022 13:02pm","Magnesium, Dissolved","3.700","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Nitrate Nitrogen","4.800","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Oxidation Reduction Potential","37.200","mV"
"J37/0045","20223357","12-May 2022 13:02pm","pH","6.7",""
"J37/0045","20223357","12-May 2022 13:02pm","pH (Field)","5.67",""
"J37/0045","20223357","12-May 2022 13:02pm","Potassium, Dissolved","0.900","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Silica, Reactive","19.900","mg/L  as SiO2"
"J37/0045","20223357","12-May 2022 13:02pm","Sodium, Dissolved","9.100","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Sulphate","5.100","mg/L"
"J37/0045","20223357","12-May 2022 13:02pm","Sum of anions","1.370","meq/L"
"J37/0045","20223357","12-May 2022 13:02pm","Sum of cations","1.280","meq/L"
"J37/0045","20223357","12-May 2022 13:02pm","Total Coliforms","35.0","number/100mL"
"J37/0045","20223357","12-May 2022 13:02pm","Water Temperature (Field)","12.2","C"
"J37/0045","20221260","15-Feb 2022 10:56am","Alkalinity, Total","31.0","g/m3 as CaCO3"
"J37/0045","20221260","15-Feb 2022 10:56am","Bicarbonate","38.000","mg/L  at 25°C"
"J37/0045","20221260","15-Feb 2022 10:56am","Calcium, Dissolved","11.900","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Chloride","8.700","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Conductivity","14.6","mS/m"
"J37/0045","20221260","15-Feb 2022 10:56am","Conductivity (Field)","14.73","mS/m"
"J37/0045","20221260","15-Feb 2022 10:56am","Difference in Ion Balance","0.930","%"
"J37/0045","20221260","15-Feb 2022 10:56am","Dissolved Oxygen","8.500","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Dissolved Oxygen Saturation","79.800","%"
"J37/0045","20221260","15-Feb 2022 10:56am","E. coli","4","MPN/100mL"
"J37/0045","20221260","15-Feb 2022 10:56am","Hardness, Total","45.000","g/m3 as CaCO3"
"J37/0045","20221260","15-Feb 2022 10:56am","Magnesium, Dissolved","3.800","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Nitrate Nitrogen","5.000","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Oxidation Reduction Potential","91.300","mV"
"J37/0045","20221260","15-Feb 2022 10:56am","pH","6.9",""
"J37/0045","20221260","15-Feb 2022 10:56am","pH (Field)","5.91",""
"J37/0045","20221260","15-Feb 2022 10:56am","Potassium, Dissolved","1.070","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Silica, Reactive","19.300","mg/L  as SiO2"
"J37/0045","20221260","15-Feb 2022 10:56am","Sodium, Dissolved","9.000","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Sulphate","6.000","mg/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Sum of anions","1.350","meq/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Sum of cations","1.320","meq/L"
"J37/0045","20221260","15-Feb 2022 10:56am","Total Coliforms","24.0","number/100mL"
"J37/0045","20221260","15-Feb 2022 10:56am","Water Temperature (Field)","12.0","C"
"J37/0045","20216591","04-Nov 2021 12:00pm","Alkalinity, Total","34.0","g/m3 as CaCO3"
"J37/0045","20216591","04-Nov 2021 12:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Bicarbonate","42.000","mg/L  at 25°C"
"J37/0045","20216591","04-Nov 2021 12:00pm","Calcium, Dissolved","11.500","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Chloride","8.100","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Conductivity","14.8","mS/m"
"J37/0045","20216591","04-Nov 2021 12:00pm","Conductivity (Field)","14.66","mS/m"
"J37/0045","20216591","04-Nov 2021 12:00pm","Difference in Ion Balance","1.380","%"
"J37/0045","20216591","04-Nov 2021 12:00pm","Dissolved Oxygen","7.870","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Dissolved Oxygen Saturation","73.500","%"
"J37/0045","20216591","04-Nov 2021 12:00pm","Dissolved Reactive Phosphorus","0.0090","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","E. coli","1","MPN/100mL"
"J37/0045","20216591","04-Nov 2021 12:00pm","Fluoride","0.100","g/m3"
"J37/0045","20216591","04-Nov 2021 12:00pm","Hardness, Total","46.000","g/m3 as CaCO3"
"J37/0045","20216591","04-Nov 2021 12:00pm","Iron, Dissolved","<0.020","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Magnesium, Dissolved","4.100","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Manganese, Dissolved","<0.0005","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Nitrate Nitrogen","5.100","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Nitrate-N Nitrite-N","5.100","g/m3"
"J37/0045","20216591","04-Nov 2021 12:00pm","Nitrite Nitrogen","<0.002","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Oxidation Reduction Potential","64.200","mV"
"J37/0045","20216591","04-Nov 2021 12:00pm","pH","6.8",""
"J37/0045","20216591","04-Nov 2021 12:00pm","pH (Field)","5.64",""
"J37/0045","20216591","04-Nov 2021 12:00pm","Potassium, Dissolved","0.910","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Silica, Reactive","21.000","mg/L  as SiO2"
"J37/0045","20216591","04-Nov 2021 12:00pm","Sodium, Dissolved","9.500","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Sulphate","4.600","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Sum of anions","1.390","meq/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Sum of cations","1.350","meq/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Total Coliforms","2.00","number/100mL"
"J37/0045","20216591","04-Nov 2021 12:00pm","Total Dissolved Phosphorus","0.008","mg/L"
"J37/0045","20216591","04-Nov 2021 12:00pm","Water Temperature (Field)","12.1","C"
"J37/0045","20215001","17-Aug 2021 11:11am","Alkalinity, Total","32.0","g/m3 as CaCO3"
"J37/0045","20215001","17-Aug 2021 11:11am","Bicarbonate","39.000","mg/L  at 25°C"
"J37/0045","20215001","17-Aug 2021 11:11am","Calcium, Dissolved","11.500","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Chloride","8.600","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Conductivity","14.3","mS/m"
"J37/0045","20215001","17-Aug 2021 11:11am","Conductivity (Field)","14.33","mS/m"
"J37/0045","20215001","17-Aug 2021 11:11am","Difference in Ion Balance","1.910","%"
"J37/0045","20215001","17-Aug 2021 11:11am","Dissolved Oxygen","8.440","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Dissolved Oxygen Saturation","82.100","%"
"J37/0045","20215001","17-Aug 2021 11:11am","E. coli","<1","MPN/100mL"
"J37/0045","20215001","17-Aug 2021 11:11am","Hardness, Total","44.000","g/m3 as CaCO3"
"J37/0045","20215001","17-Aug 2021 11:11am","Magnesium, Dissolved","3.800","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Nitrate Nitrogen","5.000","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Oxidation Reduction Potential","97.500","mV"
"J37/0045","20215001","17-Aug 2021 11:11am","pH","6.9",""
"J37/0045","20215001","17-Aug 2021 11:11am","pH (Field)","5.47",""
"J37/0045","20215001","17-Aug 2021 11:11am","Potassium, Dissolved","0.970","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Silica, Reactive","19.700","mg/L  as SiO2"
"J37/0045","20215001","17-Aug 2021 11:11am","Sodium, Dissolved","9.000","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Sulphate","6.000","mg/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Sum of anions","1.360","meq/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Sum of cations","1.310","meq/L"
"J37/0045","20215001","17-Aug 2021 11:11am","Total Coliforms","21.0","number/100mL"
"J37/0045","20215001","17-Aug 2021 11:11am","Water Temperature (Field)","12.1","C"
"J37/0045","20213606","13-May 2021 11:01am","Alkalinity, Total","35.0","g/m3 as CaCO3"
"J37/0045","20213606","13-May 2021 11:01am","Bicarbonate","42.000","mg/L  at 25°C"
"J37/0045","20213606","13-May 2021 11:01am","Calcium, Dissolved","11.600","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Chloride","7.300","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Conductivity","14.4","mS/m"
"J37/0045","20213606","13-May 2021 11:01am","Conductivity (Field)","14.31","mS/m"
"J37/0045","20213606","13-May 2021 11:01am","Difference in Ion Balance","1.160","%"
"J37/0045","20213606","13-May 2021 11:01am","Dissolved Oxygen","7.120","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Dissolved Oxygen Saturation","66.500","%"
"J37/0045","20213606","13-May 2021 11:01am","E. coli","<1","MPN/100mL"
"J37/0045","20213606","13-May 2021 11:01am","Hardness, Total","46.000","g/m3 as CaCO3"
"J37/0045","20213606","13-May 2021 11:01am","Magnesium, Dissolved","4.200","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Nitrate Nitrogen","4.800","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Oxidation Reduction Potential","122.400","mV"
"J37/0045","20213606","13-May 2021 11:01am","pH","7.0",""
"J37/0045","20213606","13-May 2021 11:01am","pH (Field)","5.94",""
"J37/0045","20213606","13-May 2021 11:01am","Potassium, Dissolved","0.920","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Silica, Reactive","21.000","mg/L  as SiO2"
"J37/0045","20213606","13-May 2021 11:01am","Sodium, Dissolved","9.800","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Sulphate","4.700","mg/L"
"J37/0045","20213606","13-May 2021 11:01am","Sum of anions","1.340","meq/L"
"J37/0045","20213606","13-May 2021 11:01am","Sum of cations","1.370","meq/L"
