Site ID,BU24/0002
Site Name,BU24/0002
Site ID,SampleID,Collection Date,Measurement,Value,Units
"BU24/0002","20232467","15-Mar 2023 15:00pm","Hardness, Total","21.000","g/m3 as CaCO3"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Magnesium, Dissolved","1.440","mg/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Nitrate Nitrogen","3.100","mg/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Oxidation Reduction Potential","148.900","mV"
"BU24/0002","20232467","15-Mar 2023 15:00pm","pH","6.6",""
"BU24/0002","20232467","15-Mar 2023 15:00pm","pH (Field)","5.72",""
"BU24/0002","20232467","15-Mar 2023 15:00pm","Potassium, Dissolved","3.200","mg/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Silica, Reactive","15.100","mg/L  as SiO2"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Sodium, Dissolved","4.600","mg/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Sulphate","3.900","mg/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Sum of anions","0.700","meq/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Sum of cations","0.700","meq/L"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Total Coliforms","816","number/100mL"
"BU24/0002","20232467","15-Mar 2023 15:00pm","Water Temperature (Field)","13.4","C"
"BU24/0002","20227854","20-Dec 2022 09:50am","Alkalinity, Total","15.3","g/m3 as CaCO3"
"BU24/0002","20227854","20-Dec 2022 09:50am","Bicarbonate","18.600","mg/L  at 25°C"
"BU24/0002","20227854","20-Dec 2022 09:50am","Calcium, Dissolved","5.200","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Chloride","1.900","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Conductivity","7.0","mS/m"
"BU24/0002","20227854","20-Dec 2022 09:50am","Conductivity (Field)","6.65","mS/m"
"BU24/0002","20227854","20-Dec 2022 09:50am","Difference in Ion Balance","0.720","%"
"BU24/0002","20227854","20-Dec 2022 09:50am","Dissolved Oxygen","7.510","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Dissolved Oxygen Saturation","70.000","%"
"BU24/0002","20227854","20-Dec 2022 09:50am","E. coli","<1","MPN/100mL"
"BU24/0002","20227854","20-Dec 2022 09:50am","Hardness, Total","17.900","g/m3 as CaCO3"
"BU24/0002","20227854","20-Dec 2022 09:50am","Magnesium, Dissolved","1.220","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Nitrate Nitrogen","2.500","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Oxidation Reduction Potential","168.200","mV"
"BU24/0002","20227854","20-Dec 2022 09:50am","pH","7.1",""
"BU24/0002","20227854","20-Dec 2022 09:50am","pH (Field)","5.76",""
"BU24/0002","20227854","20-Dec 2022 09:50am","Potassium, Dissolved","2.900","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Silica, Reactive","15.000","mg/L  as SiO2"
"BU24/0002","20227854","20-Dec 2022 09:50am","Sodium, Dissolved","4.100","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Sulphate","4.000","mg/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Sum of anions","0.620","meq/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Sum of cations","0.610","meq/L"
"BU24/0002","20227854","20-Dec 2022 09:50am","Total Coliforms","13.0","number/100mL"
"BU24/0002","20227854","20-Dec 2022 09:50am","Water Temperature (Field)","11.8","C"
"BU24/0002","20225564","28-Sep 2022 07:45am","Alkalinity, Total","13.9","g/m3 as CaCO3"
"BU24/0002","20225564","28-Sep 2022 07:45am","Ammoniacal Nitrogen","<0.010","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Arsenic, Dissolved","<0.0010","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Bicarbonate","16.900","mg/L  at 25°C"
"BU24/0002","20225564","28-Sep 2022 07:45am","Calcium, Dissolved","5.100","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Chloride","2.200","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Conductivity","7.0","mS/m"
"BU24/0002","20225564","28-Sep 2022 07:45am","Conductivity (Field)","6.69","mS/m"
"BU24/0002","20225564","28-Sep 2022 07:45am","Difference in Ion Balance","1.660","%"
"BU24/0002","20225564","28-Sep 2022 07:45am","Dissolved Oxygen","9.280","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Dissolved Oxygen Saturation","85.500","%"
"BU24/0002","20225564","28-Sep 2022 07:45am","Dissolved Reactive Phosphorus","0.0179","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","E. coli","<1","MPN/100mL"
"BU24/0002","20225564","28-Sep 2022 07:45am","Hardness, Total","17.700","g/m3 as CaCO3"
"BU24/0002","20225564","28-Sep 2022 07:45am","Iron, Dissolved","<0.020","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Magnesium, Dissolved","1.180","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Manganese, Dissolved","0.0005","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Nitrate Nitrogen","2.500","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Nitrate-N Nitrite-N","2.500","g/m3"
"BU24/0002","20225564","28-Sep 2022 07:45am","Nitrite Nitrogen","<0.002","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Oxidation Reduction Potential","180.800","mV"
"BU24/0002","20225564","28-Sep 2022 07:45am","pH","6.7",""
"BU24/0002","20225564","28-Sep 2022 07:45am","pH (Field)","5.55",""
"BU24/0002","20225564","28-Sep 2022 07:45am","Potassium, Dissolved","2.800","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Silica, Reactive","14.100","mg/L  as SiO2"
"BU24/0002","20225564","28-Sep 2022 07:45am","Sodium, Dissolved","4.000","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Sulphate","4.700","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Sum of anions","0.620","meq/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Sum of cations","0.600","meq/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Total Coliforms","1.00","number/100mL"
"BU24/0002","20225564","28-Sep 2022 07:45am","Total Dissolved Phosphorus","0.017","mg/L"
"BU24/0002","20225564","28-Sep 2022 07:45am","Water Temperature (Field)","10.7","C"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Alkalinity, Total","10.8","g/m3 as CaCO3"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Bicarbonate","13.200","mg/L  at 25°C"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Calcium, Dissolved","6.100","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Chloride","2.600","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Conductivity","8.6","mS/m"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Conductivity (Field)","7.84","mS/m"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Difference in Ion Balance","1.120","%"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Dissolved Oxygen","9.690","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Dissolved Oxygen Saturation","92.900","%"
"BU24/0002","20224093","28-Jun 2022 13:00pm","E. coli","<1","MPN/100mL"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Hardness, Total","22.000","g/m3 as CaCO3"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Magnesium, Dissolved","1.590","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Nitrate Nitrogen","5.000","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Oxidation Reduction Potential","245.100","mV"
"BU24/0002","20224093","28-Jun 2022 13:00pm","pH","6.5",""
"BU24/0002","20224093","28-Jun 2022 13:00pm","pH (Field)","5.83",""
"BU24/0002","20224093","28-Jun 2022 13:00pm","Potassium, Dissolved","3.200","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Silica, Reactive","14.700","mg/L  as SiO2"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Sodium, Dissolved","4.600","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Sulphate","4.300","mg/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Sum of anions","0.740","meq/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Sum of cations","0.720","meq/L"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Total Coliforms","12.0","number/100mL"
"BU24/0002","20224093","28-Jun 2022 13:00pm","Water Temperature (Field)","12.3","C"
"BU24/0002","20222630","31-Mar 2022 07:15am","Alkalinity, Total","12.5","g/m3 as CaCO3"
"BU24/0002","20222630","31-Mar 2022 07:15am","Bicarbonate","15.300","mg/L  at 25°C"
"BU24/0002","20222630","31-Mar 2022 07:15am","Calcium, Dissolved","6.000","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Chloride","3.400","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Conductivity","8.2","mS/m"
"BU24/0002","20222630","31-Mar 2022 07:15am","Conductivity (Field)","4.00","mS/m"
"BU24/0002","20222630","31-Mar 2022 07:15am","Difference in Ion Balance","2.200","%"
"BU24/0002","20222630","31-Mar 2022 07:15am","Dissolved Oxygen","9.100","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Dissolved Oxygen Saturation","90.900","%"
"BU24/0002","20222630","31-Mar 2022 07:15am","E. coli","<1","MPN/100mL"
"BU24/0002","20222630","31-Mar 2022 07:15am","Hardness, Total","21.000","g/m3 as CaCO3"
"BU24/0002","20222630","31-Mar 2022 07:15am","Magnesium, Dissolved","1.540","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Nitrate Nitrogen","4.500","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Oxidation Reduction Potential","159.900","mV"
"BU24/0002","20222630","31-Mar 2022 07:15am","pH","6.6",""
"BU24/0002","20222630","31-Mar 2022 07:15am","pH (Field)","6.16",""
"BU24/0002","20222630","31-Mar 2022 07:15am","Potassium, Dissolved","3.400","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Silica, Reactive","15.700","mg/L  as SiO2"
"BU24/0002","20222630","31-Mar 2022 07:15am","Sodium, Dissolved","4.700","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Sulphate","3.900","mg/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Sum of anions","0.750","meq/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Sum of cations","0.710","meq/L"
"BU24/0002","20222630","31-Mar 2022 07:15am","Total Coliforms","1990","number/100mL"
"BU24/0002","20222630","31-Mar 2022 07:15am","Water Temperature (Field)","13.4","C"
"BU24/0002","20218038","15-Dec 2021 08:04am","Alkalinity, Total","13.7","g/m3 as CaCO3"
"BU24/0002","20218038","15-Dec 2021 08:04am","Bicarbonate","16.700","mg/L  at 25°C"
"BU24/0002","20218038","15-Dec 2021 08:04am","Calcium, Dissolved","5.700","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Chloride","3.300","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Conductivity","8.0","mS/m"
"BU24/0002","20218038","15-Dec 2021 08:04am","Conductivity (Field)","8.09","mS/m"
"BU24/0002","20218038","15-Dec 2021 08:04am","Difference in Ion Balance","3.000","%"
"BU24/0002","20218038","15-Dec 2021 08:04am","Dissolved Oxygen","9.040","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Dissolved Oxygen Saturation","87.700","%"
"BU24/0002","20218038","15-Dec 2021 08:04am","E. coli","<1","MPN/100mL"
"BU24/0002","20218038","15-Dec 2021 08:04am","Hardness, Total","19.800","g/m3 as CaCO3"
"BU24/0002","20218038","15-Dec 2021 08:04am","Magnesium, Dissolved","1.360","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Nitrate Nitrogen","3.900","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","pH","6.7",""
"BU24/0002","20218038","15-Dec 2021 08:04am","pH (Field)","5.76",""
"BU24/0002","20218038","15-Dec 2021 08:04am","Potassium, Dissolved","3.200","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Silica, Reactive","14.300","mg/L  as SiO2"
"BU24/0002","20218038","15-Dec 2021 08:04am","Sodium, Dissolved","4.800","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Sulphate","4.000","mg/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Sum of anions","0.730","meq/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Sum of cations","0.690","meq/L"
"BU24/0002","20218038","15-Dec 2021 08:04am","Total Coliforms","1730","number/100mL"
"BU24/0002","20218038","15-Dec 2021 08:04am","Water Temperature (Field)","11.9","C"
"BU24/0002","20215180","08-Sep 2021 11:30am","Alkalinity, Total","9.4","g/m3 as CaCO3"
"BU24/0002","20215180","08-Sep 2021 11:30am","Ammoniacal Nitrogen","0.012","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Bicarbonate","11.400","mg/L  at 25°C"
"BU24/0002","20215180","08-Sep 2021 11:30am","Calcium, Dissolved","6.600","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Chloride","4.100","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Conductivity","8.6","mS/m"
"BU24/0002","20215180","08-Sep 2021 11:30am","Conductivity (Field)","8.38","mS/m"
"BU24/0002","20215180","08-Sep 2021 11:30am","Difference in Ion Balance","1.440","%"
"BU24/0002","20215180","08-Sep 2021 11:30am","Dissolved Oxygen","10.600","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Dissolved Oxygen Saturation","99.400","%"
"BU24/0002","20215180","08-Sep 2021 11:30am","Dissolved Reactive Phosphorus","0.0146","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","E. coli","<1","MPN/100mL"
"BU24/0002","20215180","08-Sep 2021 11:30am","Fluoride","<0.050","g/m3"
"BU24/0002","20215180","08-Sep 2021 11:30am","Hardness, Total","23.000","g/m3 as CaCO3"
"BU24/0002","20215180","08-Sep 2021 11:30am","Iron, Dissolved","<0.020","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Magnesium, Dissolved","1.530","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Manganese, Dissolved","0.0027","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Nitrate Nitrogen","5.400","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Nitrate-N Nitrite-N","5.400","g/m3"
"BU24/0002","20215180","08-Sep 2021 11:30am","Nitrite Nitrogen","<0.002","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Oxidation Reduction Potential","252.000","mV"
"BU24/0002","20215180","08-Sep 2021 11:30am","pH","6.6",""
"BU24/0002","20215180","08-Sep 2021 11:30am","pH (Field)","5.65",""
"BU24/0002","20215180","08-Sep 2021 11:30am","Potassium, Dissolved","3.200","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Silica, Reactive","13.900","mg/L  as SiO2"
"BU24/0002","20215180","08-Sep 2021 11:30am","Sodium, Dissolved","4.700","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Sulphate","3.500","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Sum of anions","0.760","meq/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Sum of cations","0.740","meq/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Total Coliforms","<1.00","number/100mL"
"BU24/0002","20215180","08-Sep 2021 11:30am","Total Dissolved Phosphorus","0.015","mg/L"
"BU24/0002","20215180","08-Sep 2021 11:30am","Water Temperature (Field)","10.1","C"
"BU24/0002","20214382","24-Jun 2021 09:00am","Alkalinity, Total","10.6","g/m3 as CaCO3"
"BU24/0002","20214382","24-Jun 2021 09:00am","Bicarbonate","12.900","mg/L  at 25°C"
"BU24/0002","20214382","24-Jun 2021 09:00am","Calcium, Dissolved","7.500","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Chloride","3.500","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Conductivity","10.0","mS/m"
"BU24/0002","20214382","24-Jun 2021 09:00am","Conductivity (Field)","10.01","mS/m"
"BU24/0002","20214382","24-Jun 2021 09:00am","Difference in Ion Balance","0.710","%"
"BU24/0002","20214382","24-Jun 2021 09:00am","Dissolved Oxygen","10.790","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Dissolved Oxygen Saturation","97.400","%"
"BU24/0002","20214382","24-Jun 2021 09:00am","E. coli","<1","MPN/100mL"
"BU24/0002","20214382","24-Jun 2021 09:00am","Hardness, Total","27.000","g/m3 as CaCO3"
"BU24/0002","20214382","24-Jun 2021 09:00am","Magnesium, Dissolved","1.880","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Nitrate Nitrogen","6.900","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Oxidation Reduction Potential","335.500","mV"
"BU24/0002","20214382","24-Jun 2021 09:00am","pH","6.7",""
"BU24/0002","20214382","24-Jun 2021 09:00am","pH (Field)","5.93",""
"BU24/0002","20214382","24-Jun 2021 09:00am","Potassium, Dissolved","3.500","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Silica, Reactive","14.500","mg/L  as SiO2"
"BU24/0002","20214382","24-Jun 2021 09:00am","Sodium, Dissolved","5.600","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Sulphate","3.700","mg/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Sum of anions","0.880","meq/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Sum of cations","0.860","meq/L"
"BU24/0002","20214382","24-Jun 2021 09:00am","Total Coliforms","7.00","number/100mL"
"BU24/0002","20214382","24-Jun 2021 09:00am","Water Temperature (Field)","9.60","C"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Alkalinity, Total","14.1","g/m3 as CaCO3"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Bicarbonate","17.200","mg/L  at 25°C"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Calcium, Dissolved","6.500","mg/L"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Chloride","3.000","mg/L"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Conductivity","8.6","mS/m"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Conductivity (Field)","8.43","mS/m"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Difference in Ion Balance","1.050","%"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Dissolved Oxygen","9.630","mg/L"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Dissolved Oxygen Saturation","98.700","%"
"BU24/0002","20212344","04-Mar 2021 12:00pm","E. coli","<1","MPN/100mL"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Hardness, Total","23.000","g/m3 as CaCO3"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Magnesium, Dissolved","1.550","mg/L"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Nitrate Nitrogen","4.400","mg/L"
"BU24/0002","20212344","04-Mar 2021 12:00pm","Oxidation Reduction Potential","175.900","mV"
