Site ID,L37/0685
Site Name,L37/0685
Site ID,SampleID,Collection Date,Measurement,Value,Units
"L37/0685","20206845","11-Dec 2020 12:30pm","Hardness, Total","72.000","g/m3 as CaCO3"
"L37/0685","20206845","11-Dec 2020 12:30pm","Iron, Dissolved","<0.020","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Magnesium, Dissolved","6.000","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Manganese, Dissolved","0.0008","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Nitrate Nitrogen","7.300","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Oxidation Reduction Potential","187.100","mV"
"L37/0685","20206845","11-Dec 2020 12:30pm","pH","7.1",""
"L37/0685","20206845","11-Dec 2020 12:30pm","pH (Field)","6.54",""
"L37/0685","20206845","11-Dec 2020 12:30pm","Potassium, Dissolved","1.130","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Silica, Reactive","17.700","mg/L  as SiO2"
"L37/0685","20206845","11-Dec 2020 12:30pm","Sodium, Dissolved","11.200","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Sulphate","10.000","mg/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Sum of anions","1.940","meq/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Sum of cations","1.960","meq/L"
"L37/0685","20206845","11-Dec 2020 12:30pm","Total Coliforms","<1.00","number/100mL"
"L37/0685","20206845","11-Dec 2020 12:30pm","Water Temperature (Field)","12.6","C"
"L37/0685","20206845","11-Dec 2020 12:30pm","Zinc, Dissolved","0.006","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Alkalinity, Total","50.0","g/m3 as CaCO3"
"L37/0685","20197410","06-Dec 2019 09:45am","Ammoniacal Nitrogen","<0.010","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Bicarbonate","61.000","mg/L  at 25°C"
"L37/0685","20197410","06-Dec 2019 09:45am","Boron, Dissolved","0.016","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Bromide","0.030","g/m3"
"L37/0685","20197410","06-Dec 2019 09:45am","Calcium, Dissolved","18.400","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Chloride","6.400","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Conductivity","19.7","mS/m"
"L37/0685","20197410","06-Dec 2019 09:45am","Conductivity (Field)","19.74","mS/m"
"L37/0685","20197410","06-Dec 2019 09:45am","Copper, Dissolved","0.0007","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Difference in Ion Balance","0.390","%"
"L37/0685","20197410","06-Dec 2019 09:45am","Dissolved Oxygen","10.820","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Dissolved Oxygen Saturation","109.500","%"
"L37/0685","20197410","06-Dec 2019 09:45am","Dissolved Reactive Phosphorus","0.0065","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","E. coli","<1","MPN/100mL"
"L37/0685","20197410","06-Dec 2019 09:45am","Hardness, Total","71.000","g/m3 as CaCO3"
"L37/0685","20197410","06-Dec 2019 09:45am","Iron, Dissolved","<0.020","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Magnesium, Dissolved","6.100","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Manganese, Dissolved","0.0024","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Nitrate Nitrogen","7.500","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Oxidation Reduction Potential","195.100","mV"
"L37/0685","20197410","06-Dec 2019 09:45am","pH","7.5",""
"L37/0685","20197410","06-Dec 2019 09:45am","pH (Field)","7.03",""
"L37/0685","20197410","06-Dec 2019 09:45am","Potassium, Dissolved","1.100","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Silica, Reactive","17.700","mg/L  as SiO2"
"L37/0685","20197410","06-Dec 2019 09:45am","Sodium, Dissolved","10.700","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Sulphate","10.500","mg/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Sum of anions","1.930","meq/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Sum of cations","1.920","meq/L"
"L37/0685","20197410","06-Dec 2019 09:45am","Total Coliforms","<1.00","number/100mL"
"L37/0685","20197410","06-Dec 2019 09:45am","Water Temperature (Field)","13.5","C"
"L37/0685","20197410","06-Dec 2019 09:45am","Zinc, Dissolved","0.004","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Alkalinity, Total","37.0","g/m3 as CaCO3"
"L37/0685","20186847","29-Nov 2018 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Bicarbonate","45.000","mg/L  at 25°C"
"L37/0685","20186847","29-Nov 2018 09:30am","Boron, Dissolved","0.020","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Bromide","0.045","g/m3"
"L37/0685","20186847","29-Nov 2018 09:30am","Calcium, Dissolved","18.400","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Chloride","8.200","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Conductivity","19.4","mS/m"
"L37/0685","20186847","29-Nov 2018 09:30am","Conductivity (Field)","20.00","mS/m"
"L37/0685","20186847","29-Nov 2018 09:30am","Difference in Ion Balance","0.640","%"
"L37/0685","20186847","29-Nov 2018 09:30am","Dissolved Oxygen","10.410","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Dissolved Oxygen Saturation","103.000","%"
"L37/0685","20186847","29-Nov 2018 09:30am","Dissolved Reactive Phosphorus","0.0050","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","E. coli","<1","MPN/100mL"
"L37/0685","20186847","29-Nov 2018 09:30am","Hardness, Total","68.000","g/m3 as CaCO3"
"L37/0685","20186847","29-Nov 2018 09:30am","Iron, Dissolved","<0.020","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Magnesium, Dissolved","5.400","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Manganese, Dissolved","0.0013","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Nitrate Nitrogen","7.400","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Oxidation Reduction Potential","186.000","mV"
"L37/0685","20186847","29-Nov 2018 09:30am","pH","6.5",""
"L37/0685","20186847","29-Nov 2018 09:30am","pH (Field)","6.40",""
"L37/0685","20186847","29-Nov 2018 09:30am","Potassium, Dissolved","1.160","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Silica, Reactive","16.900","mg/L  as SiO2"
"L37/0685","20186847","29-Nov 2018 09:30am","Sodium, Dissolved","10.200","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Sulphate","17.400","mg/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Sum of anions","1.860","meq/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Sum of cations","1.830","meq/L"
"L37/0685","20186847","29-Nov 2018 09:30am","Total Coliforms","2.00","number/100mL"
"L37/0685","20186847","29-Nov 2018 09:30am","Water Temperature (Field)","13.2","C"
"L37/0685","20172728","29-Nov 2017 13:36pm","Alkalinity, Total","46.0","g/m3 as CaCO3"
"L37/0685","20172728","29-Nov 2017 13:36pm","Ammoniacal Nitrogen","0.012","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Bicarbonate","56.000","mg/L  at 25°C"
"L37/0685","20172728","29-Nov 2017 13:36pm","Boron, Dissolved","0.015","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Bromide","0.060","g/m3"
"L37/0685","20172728","29-Nov 2017 13:36pm","Calcium, Dissolved","19.300","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Chloride","7.200","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Conductivity","20.3","mS/m"
"L37/0685","20172728","29-Nov 2017 13:36pm","Conductivity (Field)","20.14","mS/m"
"L37/0685","20172728","29-Nov 2017 13:36pm","Difference in Ion Balance","1.740","%"
"L37/0685","20172728","29-Nov 2017 13:36pm","Dissolved Oxygen","11.280","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Dissolved Oxygen Saturation","112.300","%"
"L37/0685","20172728","29-Nov 2017 13:36pm","Dissolved Reactive Phosphorus","0.0065","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","E. coli","<1","MPN/100mL"
"L37/0685","20172728","29-Nov 2017 13:36pm","Hardness, Total","69.000","g/m3 as CaCO3"
"L37/0685","20172728","29-Nov 2017 13:36pm","Iron, Dissolved","<0.020","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Magnesium, Dissolved","5.000","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Manganese, Dissolved","0.0012","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Nitrate Nitrogen","7.300","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Oxidation Reduction Potential","119.900","mV"
"L37/0685","20172728","29-Nov 2017 13:36pm","pH","7.1",""
"L37/0685","20172728","29-Nov 2017 13:36pm","pH (Field)","6.97",""
"L37/0685","20172728","29-Nov 2017 13:36pm","Potassium, Dissolved","1.190","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Silica, Reactive","19.000","mg/L  as SiO2"
"L37/0685","20172728","29-Nov 2017 13:36pm","Sodium, Dissolved","9.500","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Sulphate","11.800","mg/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Sum of anions","1.890","meq/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Sum of cations","1.830","meq/L"
"L37/0685","20172728","29-Nov 2017 13:36pm","Total Coliforms","<1.00","number/100mL"
"L37/0685","20172728","29-Nov 2017 13:36pm","Water Temperature (Field)","14.0","C"
"L37/0685","168652402","25-Nov 2016 09:00am","Alkalinity, Total","34.0","g/m3 as CaCO3"
"L37/0685","168652402","25-Nov 2016 09:00am","Ammoniacal Nitrogen","0.017","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Bicarbonate","42.000","mg/L  at 25°C"
"L37/0685","168652402","25-Nov 2016 09:00am","Calcium, Dissolved","11.800","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Chloride","3.700","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Conductivity","13.1","mS/m"
"L37/0685","168652402","25-Nov 2016 09:00am","Conductivity (Field)","12.46","mS/m"
"L37/0685","168652402","25-Nov 2016 09:00am","Difference in Ion Balance","0.310","%"
"L37/0685","168652402","25-Nov 2016 09:00am","Dissolved Oxygen","15.200","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Dissolved Oxygen Saturation","150.000","%"
"L37/0685","168652402","25-Nov 2016 09:00am","Dissolved Reactive Phosphorus","0.0043","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","E. coli","52","MPN/100mL"
"L37/0685","168652402","25-Nov 2016 09:00am","Hardness, Total","44.000","g/m3 as CaCO3"
"L37/0685","168652402","25-Nov 2016 09:00am","Iron, Dissolved","0.030","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Magnesium, Dissolved","3.600","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Manganese, Dissolved","0.0008","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Nitrate Nitrogen","3.200","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Oxidation Reduction Potential","151.800","mV"
"L37/0685","168652402","25-Nov 2016 09:00am","pH","7.0",""
"L37/0685","168652402","25-Nov 2016 09:00am","pH (Field)","6.62",""
"L37/0685","168652402","25-Nov 2016 09:00am","Potassium, Dissolved","0.890","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Silica, Reactive","15.400","mg/L  as SiO2"
"L37/0685","168652402","25-Nov 2016 09:00am","Sodium, Dissolved","6.800","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Sulphate","8.700","mg/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Sum of anions","1.200","meq/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Sum of cations","1.200","meq/L"
"L37/0685","168652402","25-Nov 2016 09:00am","Total Coliforms","276","number/100mL"
"L37/0685","168652402","25-Nov 2016 09:00am","Water Temperature (Field)","12.7","C"
"L37/0685","149813402","06-Nov 2015 09:50am","Alkalinity, Total","46.0","g/m3 as CaCO3"
"L37/0685","149813402","06-Nov 2015 09:50am","Ammoniacal Nitrogen","0.028","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Bicarbonate","56.000","mg/L  at 25°C"
"L37/0685","149813402","06-Nov 2015 09:50am","Calcium, Dissolved","15.000","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Chloride","4.700","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Conductivity","17.2","mS/m"
"L37/0685","149813402","06-Nov 2015 09:50am","Conductivity (Field)","16.20","mS/m"
"L37/0685","149813402","06-Nov 2015 09:50am","Difference in Ion Balance","0.590","%"
"L37/0685","149813402","06-Nov 2015 09:50am","Dissolved Oxygen","7.780","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Dissolved Oxygen Saturation","73.200","%"
"L37/0685","149813402","06-Nov 2015 09:50am","Dissolved Reactive Phosphorus","0.0034","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","E. coli","<1","MPN/100mL"
"L37/0685","149813402","06-Nov 2015 09:50am","Hardness, Total","58.000","g/m3 as CaCO3"
"L37/0685","149813402","06-Nov 2015 09:50am","Iron, Dissolved","<0.020","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Magnesium, Dissolved","5.000","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Manganese, Dissolved","<0.0005","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Nitrate Nitrogen","4.900","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","pH","7.5",""
"L37/0685","149813402","06-Nov 2015 09:50am","pH (Field)","6.16",""
"L37/0685","149813402","06-Nov 2015 09:50am","Potassium, Dissolved","0.970","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Silica, Reactive","16.600","mg/L  as SiO2"
"L37/0685","149813402","06-Nov 2015 09:50am","Sodium, Dissolved","9.200","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Sulphate","9.400","mg/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Sum of anions","1.610","meq/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Sum of cations","1.590","meq/L"
"L37/0685","149813402","06-Nov 2015 09:50am","Total Coliforms","1.00","number/100mL"
"L37/0685","149813402","06-Nov 2015 09:50am","Water Temperature (Field)","12.8","C"
"L37/0685","134358605","24-Oct 2014 14:00pm","Alkalinity, Total","49.0","g/m3 as CaCO3"
"L37/0685","134358605","24-Oct 2014 14:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Bicarbonate","60.000","mg/L  at 25°C"
"L37/0685","134358605","24-Oct 2014 14:00pm","Calcium, Dissolved","16.600","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Chloride","4.500","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Conductivity","17.7","mS/m"
"L37/0685","134358605","24-Oct 2014 14:00pm","Conductivity (Field)","17.10","mS/m"
"L37/0685","134358605","24-Oct 2014 14:00pm","Difference in Ion Balance","1.850","%"
"L37/0685","134358605","24-Oct 2014 14:00pm","Dissolved Oxygen","8.800","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Dissolved Oxygen Saturation","82.000","%"
"L37/0685","134358605","24-Oct 2014 14:00pm","Dissolved Reactive Phosphorus","0.0047","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","E. coli","11","MPN/100mL"
"L37/0685","134358605","24-Oct 2014 14:00pm","Hardness, Total","63.000","g/m3 as CaCO3"
"L37/0685","134358605","24-Oct 2014 14:00pm","Iron, Dissolved","<0.020","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Magnesium, Dissolved","5.200","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Manganese, Dissolved","<0.0005","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Nitrate Nitrogen","5.900","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","pH","7.0",""
"L37/0685","134358605","24-Oct 2014 14:00pm","pH (Field)","6.26",""
"L37/0685","134358605","24-Oct 2014 14:00pm","Potassium, Dissolved","1.020","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Silica, Reactive","17.000","mg/L  as SiO2"
"L37/0685","134358605","24-Oct 2014 14:00pm","Sodium, Dissolved","9.500","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Sulphate","10.700","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Sum of anions","1.760","meq/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Sum of cations","1.700","meq/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Total Coliforms","70.0","number/100mL"
"L37/0685","134358605","24-Oct 2014 14:00pm","Total Dissolved Phosphorus","0.005","mg/L"
"L37/0685","134358605","24-Oct 2014 14:00pm","Total Dissolved Phosphorus Digestion","*",""
"L37/0685","134358605","24-Oct 2014 14:00pm","Water Temperature (Field)","12.7","C"
"L37/0685","120757407","25-Nov 2013 14:35pm","Alkalinity, Total","42.0","g/m3 as CaCO3"
