Site ID,L36/0393
Site Name,L36/0393
Site ID,SampleID,Collection Date,Measurement,Value,Units
"L36/0393","20236125","20-Oct 2023 09:45am","Sum of cations","1.280","meq/L"
"L36/0393","20236125","20-Oct 2023 09:45am","Total Coliforms","1730","number/100mL"
"L36/0393","20236125","20-Oct 2023 09:45am","Total Dissolved Phosphorus","0.010","mg/L"
"L36/0393","20236125","20-Oct 2023 09:45am","Water Temperature (Field)","12.7","C"
"L36/0393","20225726","26-Oct 2022 12:20pm","Alkalinity, Total","39.0","g/m3 as CaCO3"
"L36/0393","20225726","26-Oct 2022 12:20pm","Ammoniacal Nitrogen","0.011","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Arsenic, Dissolved","<0.0010","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Bicarbonate","48.000","mg/L  at 25°C"
"L36/0393","20225726","26-Oct 2022 12:20pm","Calcium, Dissolved","16.500","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Chloride","5.500","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Conductivity","14.0","mS/m"
"L36/0393","20225726","26-Oct 2022 12:20pm","Conductivity (Field)","13.54","mS/m"
"L36/0393","20225726","26-Oct 2022 12:20pm","Difference in Ion Balance","1.250","%"
"L36/0393","20225726","26-Oct 2022 12:20pm","Dissolved Oxygen","7.000","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Dissolved Oxygen Saturation","67.700","%"
"L36/0393","20225726","26-Oct 2022 12:20pm","Dissolved Reactive Phosphorus","0.0019","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","E. coli","3","MPN/100mL"
"L36/0393","20225726","26-Oct 2022 12:20pm","Hardness, Total","50.000","g/m3 as CaCO3"
"L36/0393","20225726","26-Oct 2022 12:20pm","Iron, Dissolved","0.030","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Magnesium, Dissolved","2.200","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Manganese, Dissolved","0.0022","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Nitrate Nitrogen","2.100","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Nitrate-N Nitrite-N","2.100","g/m3"
"L36/0393","20225726","26-Oct 2022 12:20pm","Nitrite Nitrogen","<0.002","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Oxidation Reduction Potential","160.800","mV"
"L36/0393","20225726","26-Oct 2022 12:20pm","pH","6.8",""
"L36/0393","20225726","26-Oct 2022 12:20pm","pH (Field)","6.20",""
"L36/0393","20225726","26-Oct 2022 12:20pm","Potassium, Dissolved","1.080","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Silica, Reactive","9.000","mg/L  as SiO2"
"L36/0393","20225726","26-Oct 2022 12:20pm","Sodium, Dissolved","4.800","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Sulphate","8.900","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Sum of anions","1.280","meq/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Sum of cations","1.240","meq/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Total Coliforms","62.0","number/100mL"
"L36/0393","20225726","26-Oct 2022 12:20pm","Total Dissolved Phosphorus","0.004","mg/L"
"L36/0393","20225726","26-Oct 2022 12:20pm","Water Temperature (Field)","13.0","C"
"L36/0393","20216518","29-Oct 2021 13:00pm","Alkalinity, Total","35.0","g/m3 as CaCO3"
"L36/0393","20216518","29-Oct 2021 13:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Bicarbonate","42.000","mg/L  at 25°C"
"L36/0393","20216518","29-Oct 2021 13:00pm","Calcium, Dissolved","14.500","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Chloride","2.900","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Conductivity","11.0","mS/m"
"L36/0393","20216518","29-Oct 2021 13:00pm","Conductivity (Field)","10.50","mS/m"
"L36/0393","20216518","29-Oct 2021 13:00pm","Difference in Ion Balance","0.780","%"
"L36/0393","20216518","29-Oct 2021 13:00pm","Dissolved Oxygen","8.030","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Dissolved Oxygen Saturation","76.800","%"
"L36/0393","20216518","29-Oct 2021 13:00pm","Dissolved Reactive Phosphorus","0.0035","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","E. coli","2","MPN/100mL"
"L36/0393","20216518","29-Oct 2021 13:00pm","Fluoride","<0.050","g/m3"
"L36/0393","20216518","29-Oct 2021 13:00pm","Hardness, Total","44.000","g/m3 as CaCO3"
"L36/0393","20216518","29-Oct 2021 13:00pm","Iron, Dissolved","<0.020","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Magnesium, Dissolved","1.830","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Manganese, Dissolved","0.0019","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Nitrate Nitrogen","1.700","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Nitrate-N Nitrite-N","1.700","g/m3"
"L36/0393","20216518","29-Oct 2021 13:00pm","Nitrite Nitrogen","<0.002","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Oxidation Reduction Potential","281.500","mV"
"L36/0393","20216518","29-Oct 2021 13:00pm","pH","7.2",""
"L36/0393","20216518","29-Oct 2021 13:00pm","pH (Field)","6.09",""
"L36/0393","20216518","29-Oct 2021 13:00pm","Potassium, Dissolved","0.890","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Silica, Reactive","9.100","mg/L  as SiO2"
"L36/0393","20216518","29-Oct 2021 13:00pm","Sodium, Dissolved","3.700","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Sulphate","7.000","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Sum of anions","1.040","meq/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Sum of cations","1.060","meq/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Total Coliforms","33.0","number/100mL"
"L36/0393","20216518","29-Oct 2021 13:00pm","Total Dissolved Phosphorus","0.003","mg/L"
"L36/0393","20216518","29-Oct 2021 13:00pm","Water Temperature (Field)","12.3","C"
"L36/0393","20214332","16-Jun 2021 14:00pm","Alkalinity, Total","38.0","g/m3 as CaCO3"
"L36/0393","20214332","16-Jun 2021 14:00pm","Bicarbonate","46.000","mg/L  at 25°C"
"L36/0393","20214332","16-Jun 2021 14:00pm","Calcium, Dissolved","25.000","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Chloride","10.300","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Conductivity","20.9","mS/m"
"L36/0393","20214332","16-Jun 2021 14:00pm","Conductivity (Field)","20.46","mS/m"
"L36/0393","20214332","16-Jun 2021 14:00pm","Difference in Ion Balance","0.700","%"
"L36/0393","20214332","16-Jun 2021 14:00pm","Dissolved Oxygen","7.480","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Dissolved Oxygen Saturation","72.900","%"
"L36/0393","20214332","16-Jun 2021 14:00pm","E. coli","<1","MPN/100mL"
"L36/0393","20214332","16-Jun 2021 14:00pm","Hardness, Total","76.000","g/m3 as CaCO3"
"L36/0393","20214332","16-Jun 2021 14:00pm","Magnesium, Dissolved","3.600","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Nitrate Nitrogen","7.300","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Oxidation Reduction Potential","132.100","mV"
"L36/0393","20214332","16-Jun 2021 14:00pm","pH","7.4",""
"L36/0393","20214332","16-Jun 2021 14:00pm","pH (Field)","6.25",""
"L36/0393","20214332","16-Jun 2021 14:00pm","Potassium, Dissolved","1.420","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Silica, Reactive","10.300","mg/L  as SiO2"
"L36/0393","20214332","16-Jun 2021 14:00pm","Sodium, Dissolved","7.400","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Sulphate","16.200","mg/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Sum of anions","1.900","meq/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Sum of cations","1.880","meq/L"
"L36/0393","20214332","16-Jun 2021 14:00pm","Total Coliforms","5.00","number/100mL"
"L36/0393","20214332","16-Jun 2021 14:00pm","Water Temperature (Field)","12.9","C"
"L36/0393","20206312","18-Nov 2020 11:00am","Alkalinity, Total","32.0","g/m3 as CaCO3"
"L36/0393","20206312","18-Nov 2020 11:00am","Ammoniacal Nitrogen","0.310","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Bicarbonate","39.000","mg/L  at 25°C"
"L36/0393","20206312","18-Nov 2020 11:00am","Bromide","0.070","g/m3"
"L36/0393","20206312","18-Nov 2020 11:00am","Calcium, Dissolved","16.500","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Chloride","5.300","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Conductivity","13.9","mS/m"
"L36/0393","20206312","18-Nov 2020 11:00am","Conductivity (Field)","13.76","mS/m"
"L36/0393","20206312","18-Nov 2020 11:00am","Difference in Ion Balance","1.670","%"
"L36/0393","20206312","18-Nov 2020 11:00am","Dissolved Oxygen","8.020","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Dissolved Oxygen Saturation","77.400","%"
"L36/0393","20206312","18-Nov 2020 11:00am","Dissolved Reactive Phosphorus","0.0420","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","E. coli",">2420","MPN/100mL"
"L36/0393","20206312","18-Nov 2020 11:00am","Fluoride","<0.050","g/m3"
"L36/0393","20206312","18-Nov 2020 11:00am","Hardness, Total","49.000","g/m3 as CaCO3"
"L36/0393","20206312","18-Nov 2020 11:00am","Iron, Dissolved","0.040","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Magnesium, Dissolved","1.850","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Manganese, Dissolved","0.0760","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Nitrate Nitrogen","3.600","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Nitrate-N Nitrite-N","3.600","g/m3"
"L36/0393","20206312","18-Nov 2020 11:00am","Nitrite Nitrogen","0.009","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Oxidation Reduction Potential","55.500","mV"
"L36/0393","20206312","18-Nov 2020 11:00am","pH","7.0",""
"L36/0393","20206312","18-Nov 2020 11:00am","pH (Field)","6.20",""
"L36/0393","20206312","18-Nov 2020 11:00am","Potassium, Dissolved","4.200","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Silica, Reactive","8.800","mg/L  as SiO2"
"L36/0393","20206312","18-Nov 2020 11:00am","Sodium, Dissolved","4.100","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Sulphate","9.600","mg/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Sum of anions","1.250","meq/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Sum of cations","1.290","meq/L"
"L36/0393","20206312","18-Nov 2020 11:00am","Total Coliforms",">2420","number/100mL"
"L36/0393","20206312","18-Nov 2020 11:00am","Water Temperature (Field)","12.5","C"
"L36/0393","20196939","25-Nov 2019 14:15pm","Alkalinity, Total","39.0","g/m3 as CaCO3"
"L36/0393","20196939","25-Nov 2019 14:15pm","Ammoniacal Nitrogen","<0.010","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Bicarbonate","48.000","mg/L  at 25°C"
"L36/0393","20196939","25-Nov 2019 14:15pm","Boron, Dissolved","0.027","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Bromide","0.009","g/m3"
"L36/0393","20196939","25-Nov 2019 14:15pm","Calcium, Dissolved","14.400","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Chloride","2.100","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Conductivity","10.6","mS/m"
"L36/0393","20196939","25-Nov 2019 14:15pm","Conductivity (Field)","10.40","mS/m"
"L36/0393","20196939","25-Nov 2019 14:15pm","Copper, Dissolved","0.0012","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Difference in Ion Balance","1.400","%"
"L36/0393","20196939","25-Nov 2019 14:15pm","Dissolved Oxygen","7.040","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Dissolved Oxygen Saturation","67.400","%"
"L36/0393","20196939","25-Nov 2019 14:15pm","Dissolved Reactive Phosphorus","0.0049","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","E. coli","12","MPN/100mL"
"L36/0393","20196939","25-Nov 2019 14:15pm","Hardness, Total","44.000","g/m3 as CaCO3"
"L36/0393","20196939","25-Nov 2019 14:15pm","Iron, Dissolved","<0.020","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Magnesium, Dissolved","1.830","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Manganese, Dissolved","0.0012","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Nitrate Nitrogen","1.420","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Oxidation Reduction Potential","167.000","mV"
"L36/0393","20196939","25-Nov 2019 14:15pm","pH","6.8",""
"L36/0393","20196939","25-Nov 2019 14:15pm","pH (Field)","6.43",""
"L36/0393","20196939","25-Nov 2019 14:15pm","Potassium, Dissolved","0.920","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Silica, Reactive","9.200","mg/L  as SiO2"
"L36/0393","20196939","25-Nov 2019 14:15pm","Sodium, Dissolved","3.800","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Sulphate","6.800","mg/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Sum of anions","1.090","meq/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Sum of cations","1.060","meq/L"
"L36/0393","20196939","25-Nov 2019 14:15pm","Total Coliforms","48.0","number/100mL"
"L36/0393","20196939","25-Nov 2019 14:15pm","Water Temperature (Field)","12.7","C"
"L36/0393","20196939","25-Nov 2019 14:15pm","Zinc, Dissolved","0.003","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Alkalinity, Total","34.0","g/m3 as CaCO3"
"L36/0393","20186257","12-Nov 2018 22:30pm","Ammoniacal Nitrogen","<0.010","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Bicarbonate","41.000","mg/L  at 25°C"
"L36/0393","20186257","12-Nov 2018 22:30pm","Boron, Dissolved","0.026","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Bromide","0.013","g/m3"
"L36/0393","20186257","12-Nov 2018 22:30pm","Calcium, Dissolved","14.900","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Chloride","3.500","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Conductivity","11.0","mS/m"
"L36/0393","20186257","12-Nov 2018 22:30pm","Conductivity (Field)","11.38","mS/m"
"L36/0393","20186257","12-Nov 2018 22:30pm","Difference in Ion Balance","0.680","%"
"L36/0393","20186257","12-Nov 2018 22:30pm","Dissolved Oxygen","8.360","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Dissolved Oxygen Saturation","83.600","%"
"L36/0393","20186257","12-Nov 2018 22:30pm","Dissolved Reactive Phosphorus","0.0048","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","E. coli","33","MPN/100mL"
"L36/0393","20186257","12-Nov 2018 22:30pm","Hardness, Total","45.000","g/m3 as CaCO3"
"L36/0393","20186257","12-Nov 2018 22:30pm","Iron, Dissolved","<0.020","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Magnesium, Dissolved","1.860","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Manganese, Dissolved","0.0016","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Nitrate Nitrogen","2.300","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Oxidation Reduction Potential","157.200","mV"
"L36/0393","20186257","12-Nov 2018 22:30pm","pH","7.1",""
"L36/0393","20186257","12-Nov 2018 22:30pm","pH (Field)","6.49",""
"L36/0393","20186257","12-Nov 2018 22:30pm","Potassium, Dissolved","0.970","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Silica, Reactive","8.100","mg/L  as SiO2"
"L36/0393","20186257","12-Nov 2018 22:30pm","Sodium, Dissolved","3.500","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Sulphate","7.400","mg/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Sum of anions","1.090","meq/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Sum of cations","1.070","meq/L"
"L36/0393","20186257","12-Nov 2018 22:30pm","Total Coliforms","248","number/100mL"
"L36/0393","20186257","12-Nov 2018 22:30pm","Water Temperature (Field)","14.8","C"
"L36/0393","149696503","04-Nov 2015 10:45am","Alkalinity, Total","32.0","g/m3 as CaCO3"
"L36/0393","149696503","04-Nov 2015 10:45am","Ammoniacal Nitrogen","0.017","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Bicarbonate","38.000","mg/L  at 25°C"
"L36/0393","149696503","04-Nov 2015 10:45am","Calcium, Dissolved","12.800","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Chloride","2.800","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Conductivity","10.7","mS/m"
"L36/0393","149696503","04-Nov 2015 10:45am","Conductivity (Field)","10.30","mS/m"
"L36/0393","149696503","04-Nov 2015 10:45am","Difference in Ion Balance","2.700","%"
"L36/0393","149696503","04-Nov 2015 10:45am","Dissolved Oxygen","9.230","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Dissolved Oxygen Saturation","86.100","%"
"L36/0393","149696503","04-Nov 2015 10:45am","Dissolved Reactive Phosphorus","0.0260","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","E. coli","83","MPN/100mL"
"L36/0393","149696503","04-Nov 2015 10:45am","Hardness, Total","38.000","g/m3 as CaCO3"
"L36/0393","149696503","04-Nov 2015 10:45am","Iron, Dissolved","<0.020","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Magnesium, Dissolved","1.520","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Manganese, Dissolved","0.0015","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Nitrate Nitrogen","2.200","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","pH","7.1",""
"L36/0393","149696503","04-Nov 2015 10:45am","pH (Field)","6.48",""
"L36/0393","149696503","04-Nov 2015 10:45am","Potassium, Dissolved","1.890","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Silica, Reactive","8.100","mg/L  as SiO2"
"L36/0393","149696503","04-Nov 2015 10:45am","Sodium, Dissolved","3.500","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Sulphate","7.400","mg/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Sum of anions","1.020","meq/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Sum of cations","0.970","meq/L"
"L36/0393","149696503","04-Nov 2015 10:45am","Total Coliforms",">2420","number/100mL"
"L36/0393","149696503","04-Nov 2015 10:45am","Water Temperature (Field)","12.3","C"
"L36/0393","120494811","19-Nov 2013 14:50pm","Alkalinity, Total","29.0","g/m3 as CaCO3"
"L36/0393","120494811","19-Nov 2013 14:50pm","Ammoniacal Nitrogen","0.014","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Bicarbonate","35.000","mg/L  at 25°C"
"L36/0393","120494811","19-Nov 2013 14:50pm","Calcium, Dissolved","10.700","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Chloride","2.400","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Conductivity","8.5","mS/m"
"L36/0393","120494811","19-Nov 2013 14:50pm","Conductivity (Field)","8.40","mS/m"
"L36/0393","120494811","19-Nov 2013 14:50pm","Difference in Ion Balance","0.410","%"
"L36/0393","120494811","19-Nov 2013 14:50pm","Dissolved Oxygen","8.410","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Dissolved Oxygen Saturation","79.000","%"
"L36/0393","120494811","19-Nov 2013 14:50pm","E. coli","2","MPN/100mL"
"L36/0393","120494811","19-Nov 2013 14:50pm","Hardness, Total","32.000","g/m3 as CaCO3"
"L36/0393","120494811","19-Nov 2013 14:50pm","Iron, Dissolved","<0.020","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Magnesium, Dissolved","1.380","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Manganese, Dissolved","<0.0005","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Nitrate Nitrogen","0.930","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","pH","7.0",""
"L36/0393","120494811","19-Nov 2013 14:50pm","pH (Field)","6.40",""
"L36/0393","120494811","19-Nov 2013 14:50pm","Potassium, Dissolved","0.810","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Silica, Reactive","7.500","mg/L  as SiO2"
"L36/0393","120494811","19-Nov 2013 14:50pm","Sodium, Dissolved","4.100","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Sulphate","6.200","mg/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Sum of anions","0.840","meq/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Sum of cations","0.850","meq/L"
"L36/0393","120494811","19-Nov 2013 14:50pm","Total Coliforms","5.00","number/100mL"
"L36/0393","120494811","19-Nov 2013 14:50pm","Water Temperature (Field)","12.9","C"
"L36/0393","120494810","19-Nov 2013 14:45pm","Alkalinity, Total","31.0","g/m3 as CaCO3"
"L36/0393","120494810","19-Nov 2013 14:45pm","Ammoniacal Nitrogen","0.013","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Bicarbonate","38.000","mg/L  at 25°C"
"L36/0393","120494810","19-Nov 2013 14:45pm","Calcium, Dissolved","10.600","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Chloride","2.500","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Conductivity","8.6","mS/m"
"L36/0393","120494810","19-Nov 2013 14:45pm","Conductivity (Field)","8.40","mS/m"
"L36/0393","120494810","19-Nov 2013 14:45pm","Difference in Ion Balance","2.900","%"
"L36/0393","120494810","19-Nov 2013 14:45pm","Dissolved Oxygen","8.410","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Dissolved Oxygen Saturation","79.000","%"
"L36/0393","120494810","19-Nov 2013 14:45pm","E. coli","<1","MPN/100mL"
"L36/0393","120494810","19-Nov 2013 14:45pm","Hardness, Total","32.000","g/m3 as CaCO3"
"L36/0393","120494810","19-Nov 2013 14:45pm","Iron, Dissolved","0.030","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Magnesium, Dissolved","1.350","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Manganese, Dissolved","0.0007","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Nitrate Nitrogen","0.930","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","pH","7.2",""
"L36/0393","120494810","19-Nov 2013 14:45pm","pH (Field)","6.40",""
"L36/0393","120494810","19-Nov 2013 14:45pm","Potassium, Dissolved","0.810","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Silica, Reactive","7.500","mg/L  as SiO2"
"L36/0393","120494810","19-Nov 2013 14:45pm","Sodium, Dissolved","4.000","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Sulphate","6.300","mg/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Sum of anions","0.890","meq/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Sum of cations","0.840","meq/L"
"L36/0393","120494810","19-Nov 2013 14:45pm","Total Coliforms","2.00","number/100mL"
"L36/0393","120494810","19-Nov 2013 14:45pm","Water Temperature (Field)","12.9","C"
"L36/0393","1204463","22-Nov 2012 12:00pm","Alkalinity to pH 4.5 as HCO3","49.000","mg/L  as HCO3"
"L36/0393","1204463","22-Nov 2012 12:00pm","Ammoniacal Nitrogen","0.029","mg/L"
"L36/0393","1204463","22-Nov 2012 12:00pm","Boron, Dissolved","0.021","mg/L"
"L36/0393","1204463","22-Nov 2012 12:00pm","Cadmium, Dissolved","<0.00005","mg/L"
"L36/0393","1204463","22-Nov 2012 12:00pm","Calcium, Dissolved","16.700","mg/L"
"L36/0393","1204463","22-Nov 2012 12:00pm","Chloride","3.200","mg/L"
"L36/0393","1204463","22-Nov 2012 12:00pm","Conductivity","12.0","mS/m"
"L36/0393","1204463","22-Nov 2012 12:00pm","Conductivity (Field)","12.70","mS/m"
"L36/0393","1204463","22-Nov 2012 12:00pm","Difference in Ion Balance","-2.300","%"
"L36/0393","1204463","22-Nov 2012 12:00pm","Dissolved Oxygen","*","mg/L"
